instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,season_label,weather_label,weather_group,weekday_name,month_name,date_hour,year,temp_c,feels_like_c,humidity_pct,windspeed_kph,casual_share,is_weekend,is_rush_hour,is_commute_window,day_type,hour_band,temp_band,weather_severity,feels_temp_gap,hour_sin,hour_cos,month_sin,month_cos
74,2011-01-04,1,0,1,5,0,2,1,1,0.12,0.1515,0.68,0.1045,0,4,4,Winter,Clear / Few clouds,Clear,Tuesday,Jan,2011-01-04 05:00:00,2011,4.92,7.575,68.0,7.0015,0.0,0,0,0,Working day,Overnight,Cold (<10C),1,0.0315,0.9659258262890683,0.25881904510252074,0.0,1.0
75,2011-01-04,1,0,1,6,0,2,1,1,0.12,0.1515,0.74,0.1045,0,36,36,Winter,Clear / Few clouds,Clear,Tuesday,Jan,2011-01-04 06:00:00,2011,4.92,7.575,74.0,7.0015,0.0,0,0,1,Working day,Morning commute,Cold (<10C),1,0.0315,1.0,6.123233995736766e-17,0.0,1.0
76,2011-01-04,1,0,1,7,0,2,1,1,0.12,0.1515,0.74,0.1343,2,92,94,Winter,Clear / Few clouds,Clear,Tuesday,Jan,2011-01-04 07:00:00,2011,4.92,7.575,74.0,8.9981,0.02127659574468085,0,1,1,Working day,Morning commute,Cold (<10C),1,0.0315,0.9659258262890683,-0.25881904510252063,0.0,1.0
77,2011-01-04,1,0,1,8,0,2,1,1,0.14,0.1515,0.69,0.1642,2,177,179,Winter,Clear / Few clouds,Clear,Tuesday,Jan,2011-01-04 08:00:00,2011,5.74,7.575,69.0,11.0014,0.0111731843575419,0,1,1,Working day,Morning commute,Cold (<10C),1,0.011499999999999982,0.8660254037844387,-0.4999999999999998,0.0,1.0
78,2011-01-04,1,0,1,9,0,2,1,1,0.16,0.1515,0.64,0.2239,2,98,100,Winter,Clear / Few clouds,Clear,Tuesday,Jan,2011-01-04 09:00:00,2011,6.5600000000000005,7.575,64.0,15.001299999999999,0.02,0,1,1,Working day,Morning commute,Cold (<10C),1,-0.008500000000000008,0.7071067811865476,-0.7071067811865475,0.0,1.0
79,2011-01-04,1,0,1,10,0,2,1,2,0.16,0.1364,0.69,0.3284,5,37,42,Winter,Mist / Cloudy,Cloudy / mist,Tuesday,Jan,2011-01-04 10:00:00,2011,6.5600000000000005,6.819999999999999,69.0,22.0028,0.11904761904761904,0,0,0,Working day,Midday,Cold (<10C),2,-0.02360000000000001,0.49999999999999994,-0.8660254037844387,0.0,1.0
80,2011-01-04,1,0,1,11,0,2,1,1,0.22,0.2121,0.51,0.2985,7,50,57,Winter,Clear / Few clouds,Clear,Tuesday,Jan,2011-01-04 11:00:00,2011,9.02,10.605,51.0,19.999499999999998,0.12280701754385964,0,0,0,Working day,Midday,Cold (<10C),1,-0.00789999999999999,0.258819045102521,-0.9659258262890682,0.0,1.0
81,2011-01-04,1,0,1,12,0,2,1,1,0.22,0.2273,0.51,0.1642,12,66,78,Winter,Clear / Few clouds,Clear,Tuesday,Jan,2011-01-04 12:00:00,2011,9.02,11.365,51.0,11.0014,0.15384615384615385,0,0,0,Working day,Midday,Cold (<10C),1,0.007300000000000001,1.2246467991473532e-16,-1.0,0.0,1.0
82,2011-01-04,1,0,1,13,0,2,1,1,0.24,0.2273,0.56,0.194,18,79,97,Winter,Clear / Few clouds,Clear,Tuesday,Jan,2011-01-04 13:00:00,2011,9.84,11.365,56.00000000000001,12.998000000000001,0.18556701030927836,0,0,0,Working day,Midday,Cold (<10C),1,-0.012699999999999989,-0.2588190451025208,-0.9659258262890683,0.0,1.0
83,2011-01-04,1,0,1,14,0,2,1,1,0.26,0.2576,0.52,0.2239,9,54,63,Winter,Clear / Few clouds,Clear,Tuesday,Jan,2011-01-04 14:00:00,2011,10.66,12.879999999999999,52.0,15.001299999999999,0.14285714285714285,0,0,0,Working day,Midday,Mild (10-20C),1,-0.0024000000000000132,-0.4999999999999997,-0.8660254037844388,0.0,1.0
84,2011-01-04,1,0,1,15,0,2,1,1,0.28,0.2727,0.52,0.2537,17,48,65,Winter,Clear / Few clouds,Clear,Tuesday,Jan,2011-01-04 15:00:00,2011,11.48,13.635,52.0,16.997899999999998,0.26153846153846155,0,0,0,Working day,Midday,Mild (10-20C),1,-0.007300000000000029,-0.7071067811865471,-0.7071067811865479,0.0,1.0
85,2011-01-04,1,0,1,16,0,2,1,1,0.3,0.2879,0.49,0.2537,15,68,83,Winter,Clear / Few clouds,Clear,Tuesday,Jan,2011-01-04 16:00:00,2011,12.299999999999999,14.395,49.0,16.997899999999998,0.18072289156626506,0,1,1,Working day,Evening commute,Mild (10-20C),1,-0.0121,-0.8660254037844385,-0.5000000000000004,0.0,1.0
86,2011-01-04,1,0,1,17,0,2,1,1,0.28,0.2727,0.48,0.2239,10,202,212,Winter,Clear / Few clouds,Clear,Tuesday,Jan,2011-01-04 17:00:00,2011,11.48,13.635,48.0,15.001299999999999,0.04716981132075472,0,1,1,Working day,Evening commute,Mild (10-20C),1,-0.007300000000000029,-0.9659258262890683,-0.25881904510252063,0.0,1.0
87,2011-01-04,1,0,1,18,0,2,1,1,0.26,0.2576,0.48,0.194,3,179,182,Winter,Clear / Few clouds,Clear,Tuesday,Jan,2011-01-04 18:00:00,2011,10.66,12.879999999999999,48.0,12.998000000000001,0.016483516483516484,0,1,1,Working day,Evening commute,Mild (10-20C),1,-0.0024000000000000132,-1.0,-1.8369701987210297e-16,0.0,1.0
88,2011-01-04,1,0,1,19,0,2,1,1,0.24,0.2576,0.48,0.1045,2,110,112,Winter,Clear / Few clouds,Clear,Tuesday,Jan,2011-01-04 19:00:00,2011,9.84,12.879999999999999,48.0,7.0015,0.017857142857142856,0,0,1,Working day,Evening commute,Cold (<10C),1,0.017600000000000005,-0.9659258262890684,0.2588190451025203,0.0,1.0
89,2011-01-04,1,0,1,20,0,2,1,1,0.24,0.2576,0.48,0.1045,1,53,54,Winter,Clear / Few clouds,Clear,Tuesday,Jan,2011-01-04 20:00:00,2011,9.84,12.879999999999999,48.0,7.0015,0.018518518518518517,0,0,0,Working day,Late evening,Cold (<10C),1,0.017600000000000005,-0.8660254037844386,0.5000000000000001,0.0,1.0
90,2011-01-04,1,0,1,21,0,2,1,1,0.22,0.2727,0.64,0.0,0,48,48,Winter,Clear / Few clouds,Clear,Tuesday,Jan,2011-01-04 21:00:00,2011,9.02,13.635,64.0,0.0,0.0,0,0,0,Working day,Late evening,Cold (<10C),1,0.0527,-0.7071067811865477,0.7071067811865474,0.0,1.0
91,2011-01-04,1,0,1,22,0,2,1,1,0.22,0.2576,0.64,0.0896,1,34,35,Winter,Clear / Few clouds,Clear,Tuesday,Jan,2011-01-04 22:00:00,2011,9.02,12.879999999999999,64.0,6.0032,0.02857142857142857,0,0,0,Working day,Late evening,Cold (<10C),1,0.037599999999999995,-0.5000000000000004,0.8660254037844384,0.0,1.0
92,2011-01-04,1,0,1,23,0,2,1,1,0.2,0.2273,0.69,0.0896,2,9,11,Winter,Clear / Few clouds,Clear,Tuesday,Jan,2011-01-04 23:00:00,2011,8.200000000000001,11.365,69.0,6.0032,0.18181818181818182,0,0,0,Working day,Late evening,Cold (<10C),1,0.02729999999999999,-0.25881904510252157,0.9659258262890681,0.0,1.0
93,2011-01-05,1,0,1,0,0,3,1,1,0.2,0.2576,0.64,0.0,0,6,6,Winter,Clear / Few clouds,Clear,Wednesday,Jan,2011-01-05 00:00:00,2011,8.200000000000001,12.879999999999999,64.0,0.0,0.0,0,0,0,Working day,Overnight,Cold (<10C),1,0.057599999999999985,0.0,1.0,0.0,1.0
94,2011-01-05,1,0,1,1,0,3,1,1,0.16,0.197,0.74,0.0896,0,6,6,Winter,Clear / Few clouds,Clear,Wednesday,Jan,2011-01-05 01:00:00,2011,6.5600000000000005,9.85,74.0,6.0032,0.0,0,0,0,Working day,Overnight,Cold (<10C),1,0.037000000000000005,0.25881904510252074,0.9659258262890683,0.0,1.0
95,2011-01-05,1,0,1,2,0,3,1,1,0.16,0.197,0.74,0.0896,0,2,2,Winter,Clear / Few clouds,Clear,Wednesday,Jan,2011-01-05 02:00:00,2011,6.5600000000000005,9.85,74.0,6.0032,0.0,0,0,0,Working day,Overnight,Cold (<10C),1,0.037000000000000005,0.49999999999999994,0.8660254037844387,0.0,1.0
96,2011-01-05,1,0,1,4,0,3,1,1,0.24,0.2273,0.48,0.2239,0,2,2,Winter,Clear / Few clouds,Clear,Wednesday,Jan,2011-01-05 04:00:00,2011,9.84,11.365,48.0,15.001299999999999,0.0,0,0,0,Working day,Overnight,Cold (<10C),1,-0.012699999999999989,0.8660254037844386,0.5000000000000001,0.0,1.0
97,2011-01-05,1,0,1,5,0,3,1,1,0.22,0.2273,0.47,0.1642,0,3,3,Winter,Clear / Few clouds,Clear,Wednesday,Jan,2011-01-05 05:00:00,2011,9.02,11.365,47.0,11.0014,0.0,0,0,0,Working day,Overnight,Cold (<10C),1,0.007300000000000001,0.9659258262890683,0.25881904510252074,0.0,1.0
98,2011-01-05,1,0,1,6,0,3,1,1,0.2,0.197,0.47,0.2239,0,33,33,Winter,Clear / Few clouds,Clear,Wednesday,Jan,2011-01-05 06:00:00,2011,8.200000000000001,9.85,47.0,15.001299999999999,0.0,0,0,1,Working day,Morning commute,Cold (<10C),1,-0.0030000000000000027,1.0,6.123233995736766e-17,0.0,1.0
99,2011-01-05,1,0,1,7,0,3,1,1,0.18,0.1818,0.43,0.194,1,87,88,Winter,Clear / Few clouds,Clear,Wednesday,Jan,2011-01-05 07:00:00,2011,7.38,9.09,43.0,12.998000000000001,0.011363636363636364,0,1,1,Working day,Morning commute,Cold (<10C),1,0.001799999999999996,0.9659258262890683,-0.25881904510252063,0.0,1.0
100,2011-01-05,1,0,1,8,0,3,1,1,0.2,0.1818,0.4,0.2985,3,192,195,Winter,Clear / Few clouds,Clear,Wednesday,Jan,2011-01-05 08:00:00,2011,8.200000000000001,9.09,40.0,19.999499999999998,0.015384615384615385,0,1,1,Working day,Morning commute,Cold (<10C),1,-0.01820000000000002,0.8660254037844387,-0.4999999999999998,0.0,1.0
101,2011-01-05,1,0,1,9,0,3,1,1,0.22,0.197,0.37,0.3284,6,109,115,Winter,Clear / Few clouds,Clear,Wednesday,Jan,2011-01-05 09:00:00,2011,9.02,9.85,37.0,22.0028,0.05217391304347826,0,1,1,Working day,Morning commute,Cold (<10C),1,-0.022999999999999993,0.7071067811865476,-0.7071067811865475,0.0,1.0
102,2011-01-05,1,0,1,10,0,3,1,1,0.22,0.197,0.37,0.3284,4,53,57,Winter,Clear / Few clouds,Clear,Wednesday,Jan,2011-01-05 10:00:00,2011,9.02,9.85,37.0,22.0028,0.07017543859649122,0,0,0,Working day,Midday,Cold (<10C),1,-0.022999999999999993,0.49999999999999994,-0.8660254037844387,0.0,1.0
103,2011-01-05,1,0,1,11,0,3,1,1,0.26,0.2273,0.33,0.3284,12,34,46,Winter,Clear / Few clouds,Clear,Wednesday,Jan,2011-01-05 11:00:00,2011,10.66,11.365,33.0,22.0028,0.2608695652173913,0,0,0,Working day,Midday,Mild (10-20C),1,-0.03270000000000001,0.258819045102521,-0.9659258262890682,0.0,1.0
104,2011-01-05,1,0,1,12,0,3,1,1,0.26,0.2273,0.33,0.3284,5,74,79,Winter,Clear / Few clouds,Clear,Wednesday,Jan,2011-01-05 12:00:00,2011,10.66,11.365,33.0,22.0028,0.06329113924050633,0,0,0,Working day,Midday,Mild (10-20C),1,-0.03270000000000001,1.2246467991473532e-16,-1.0,0.0,1.0
105,2011-01-05,1,0,1,13,0,3,1,1,0.28,0.2576,0.3,0.2985,6,65,71,Winter,Clear / Few clouds,Clear,Wednesday,Jan,2011-01-05 13:00:00,2011,11.48,12.879999999999999,30.0,19.999499999999998,0.08450704225352113,0,0,0,Working day,Midday,Mild (10-20C),1,-0.02240000000000003,-0.2588190451025208,-0.9659258262890683,0.0,1.0
106,2011-01-05,1,0,1,14,0,3,1,1,0.3,0.2879,0.28,0.194,10,52,62,Winter,Clear / Few clouds,Clear,Wednesday,Jan,2011-01-05 14:00:00,2011,12.299999999999999,14.395,28.000000000000004,12.998000000000001,0.16129032258064516,0,0,0,Working day,Midday,Mild (10-20C),1,-0.0121,-0.4999999999999997,-0.8660254037844388,0.0,1.0
107,2011-01-05,1,0,1,15,0,3,1,1,0.3,0.2879,0.28,0.194,7,55,62,Winter,Clear / Few clouds,Clear,Wednesday,Jan,2011-01-05 15:00:00,2011,12.299999999999999,14.395,28.000000000000004,12.998000000000001,0.11290322580645161,0,0,0,Working day,Midday,Mild (10-20C),1,-0.0121,-0.7071067811865471,-0.7071067811865479,0.0,1.0
108,2011-01-05,1,0,1,16,0,3,1,1,0.3,0.3182,0.28,0.0896,4,85,89,Winter,Clear / Few clouds,Clear,Wednesday,Jan,2011-01-05 16:00:00,2011,12.299999999999999,15.909999999999998,28.000000000000004,6.0032,0.0449438202247191,0,1,1,Working day,Evening commute,Mild (10-20C),1,0.018199999999999994,-0.8660254037844385,-0.5000000000000004,0.0,1.0
109,2011-01-05,1,0,1,17,0,3,1,1,0.24,0.2273,0.38,0.194,4,186,190,Winter,Clear / Few clouds,Clear,Wednesday,Jan,2011-01-05 17:00:00,2011,9.84,11.365,38.0,12.998000000000001,0.021052631578947368,0,1,1,Working day,Evening commute,Cold (<10C),1,-0.012699999999999989,-0.9659258262890683,-0.25881904510252063,0.0,1.0
110,2011-01-05,1,0,1,18,0,3,1,1,0.24,0.2424,0.38,0.1343,3,166,169,Winter,Clear / Few clouds,Clear,Wednesday,Jan,2011-01-05 18:00:00,2011,9.84,12.120000000000001,38.0,8.9981,0.01775147928994083,0,1,1,Working day,Evening commute,Cold (<10C),1,0.0024000000000000132,-1.0,-1.8369701987210297e-16,0.0,1.0
111,2011-01-05,1,0,1,19,0,3,1,1,0.24,0.2576,0.38,0.1045,5,127,132,Winter,Clear / Few clouds,Clear,Wednesday,Jan,2011-01-05 19:00:00,2011,9.84,12.879999999999999,38.0,7.0015,0.03787878787878788,0,0,1,Working day,Evening commute,Cold (<10C),1,0.017600000000000005,-0.9659258262890684,0.2588190451025203,0.0,1.0
112,2011-01-05,1,0,1,20,0,3,1,1,0.22,0.2273,0.47,0.1642,7,82,89,Winter,Clear / Few clouds,Clear,Wednesday,Jan,2011-01-05 20:00:00,2011,9.02,11.365,47.0,11.0014,0.07865168539325842,0,0,0,Working day,Late evening,Cold (<10C),1,0.007300000000000001,-0.8660254037844386,0.5000000000000001,0.0,1.0
113,2011-01-05,1,0,1,21,0,3,1,1,0.2,0.197,0.51,0.194,3,40,43,Winter,Clear / Few clouds,Clear,Wednesday,Jan,2011-01-05 21:00:00,2011,8.200000000000001,9.85,51.0,12.998000000000001,0.06976744186046512,0,0,0,Working day,Late evening,Cold (<10C),1,-0.0030000000000000027,-0.7071067811865477,0.7071067811865474,0.0,1.0
114,2011-01-05,1,0,1,22,0,3,1,1,0.18,0.197,0.55,0.1343,1,41,42,Winter,Clear / Few clouds,Clear,Wednesday,Jan,2011-01-05 22:00:00,2011,7.38,9.85,55.00000000000001,8.9981,0.023809523809523808,0,0,0,Working day,Late evening,Cold (<10C),1,0.017000000000000015,-0.5000000000000004,0.8660254037844384,0.0,1.0
115,2011-01-05,1,0,1,23,0,3,1,1,0.2,0.2576,0.47,0.0,1,18,19,Winter,Clear / Few clouds,Clear,Wednesday,Jan,2011-01-05 23:00:00,2011,8.200000000000001,12.879999999999999,47.0,0.0,0.05263157894736842,0,0,0,Working day,Late evening,Cold (<10C),1,0.057599999999999985,-0.25881904510252157,0.9659258262890681,0.0,1.0
116,2011-01-06,1,0,1,0,0,4,1,1,0.18,0.2424,0.55,0.0,0,11,11,Winter,Clear / Few clouds,Clear,Thursday,Jan,2011-01-06 00:00:00,2011,7.38,12.120000000000001,55.00000000000001,0.0,0.0,0,0,0,Working day,Overnight,Cold (<10C),1,0.06240000000000001,0.0,1.0,0.0,1.0
117,2011-01-06,1,0,1,1,0,4,1,1,0.16,0.2273,0.64,0.0,0,4,4,Winter,Clear / Few clouds,Clear,Thursday,Jan,2011-01-06 01:00:00,2011,6.5600000000000005,11.365,64.0,0.0,0.0,0,0,0,Working day,Overnight,Cold (<10C),1,0.0673,0.25881904510252074,0.9659258262890683,0.0,1.0
118,2011-01-06,1,0,1,2,0,4,1,1,0.16,0.2273,0.64,0.0,0,2,2,Winter,Clear / Few clouds,Clear,Thursday,Jan,2011-01-06 02:00:00,2011,6.5600000000000005,11.365,64.0,0.0,0.0,0,0,0,Working day,Overnight,Cold (<10C),1,0.0673,0.49999999999999994,0.8660254037844387,0.0,1.0
119,2011-01-06,1,0,1,4,0,4,1,2,0.16,0.197,0.64,0.0896,0,1,1,Winter,Mist / Cloudy,Cloudy / mist,Thursday,Jan,2011-01-06 04:00:00,2011,6.5600000000000005,9.85,64.0,6.0032,0.0,0,0,0,Working day,Overnight,Cold (<10C),2,0.037000000000000005,0.8660254037844386,0.5000000000000001,0.0,1.0
120,2011-01-06,1,0,1,5,0,4,1,2,0.14,0.1818,0.69,0.0896,0,4,4,Winter,Mist / Cloudy,Cloudy / mist,Thursday,Jan,2011-01-06 05:00:00,2011,5.74,9.09,69.0,6.0032,0.0,0,0,0,Working day,Overnight,Cold (<10C),2,0.041799999999999976,0.9659258262890683,0.25881904510252074,0.0,1.0
121,2011-01-06,1,0,1,6,0,4,1,2,0.14,0.1667,0.63,0.1045,0,36,36,Winter,Mist / Cloudy,Cloudy / mist,Thursday,Jan,2011-01-06 06:00:00,2011,5.74,8.334999999999999,63.0,7.0015,0.0,0,0,1,Working day,Morning commute,Cold (<10C),2,0.026699999999999974,1.0,6.123233995736766e-17,0.0,1.0
122,2011-01-06,1,0,1,7,0,4,1,2,0.16,0.2273,0.59,0.0,0,95,95,Winter,Mist / Cloudy,Cloudy / mist,Thursday,Jan,2011-01-06 07:00:00,2011,6.5600000000000005,11.365,59.0,0.0,0.0,0,1,1,Working day,Morning commute,Cold (<10C),2,0.0673,0.9659258262890683,-0.25881904510252063,0.0,1.0
123,2011-01-06,1,0,1,8,0,4,1,1,0.16,0.2273,0.59,0.0,3,216,219,Winter,Clear / Few clouds,Clear,Thursday,Jan,2011-01-06 08:00:00,2011,6.5600000000000005,11.365,59.0,0.0,0.0136986301369863,0,1,1,Working day,Morning commute,Cold (<10C),1,0.0673,0.8660254037844387,-0.4999999999999998,0.0,1.0
124,2011-01-06,1,0,1,9,0,4,1,2,0.18,0.2424,0.51,0.0,6,116,122,Winter,Mist / Cloudy,Cloudy / mist,Thursday,Jan,2011-01-06 09:00:00,2011,7.38,12.120000000000001,51.0,0.0,0.04918032786885246,0,1,1,Working day,Morning commute,Cold (<10C),2,0.06240000000000001,0.7071067811865476,-0.7071067811865475,0.0,1.0
125,2011-01-06,1,0,1,10,0,4,1,1,0.2,0.2576,0.47,0.0,3,42,45,Winter,Clear / Few clouds,Clear,Thursday,Jan,2011-01-06 10:00:00,2011,8.200000000000001,12.879999999999999,47.0,0.0,0.06666666666666667,0,0,0,Working day,Midday,Cold (<10C),1,0.057599999999999985,0.49999999999999994,-0.8660254037844387,0.0,1.0
126,2011-01-06,1,0,1,11,0,4,1,1,0.22,0.2576,0.44,0.0896,2,57,59,Winter,Clear / Few clouds,Clear,Thursday,Jan,2011-01-06 11:00:00,2011,9.02,12.879999999999999,44.0,6.0032,0.03389830508474576,0,0,0,Working day,Midday,Cold (<10C),1,0.037599999999999995,0.258819045102521,-0.9659258262890682,0.0,1.0
127,2011-01-06,1,0,1,12,0,4,1,1,0.26,0.2879,0.35,0.0,6,78,84,Winter,Clear / Few clouds,Clear,Thursday,Jan,2011-01-06 12:00:00,2011,10.66,14.395,35.0,0.0,0.07142857142857142,0,0,0,Working day,Midday,Mild (10-20C),1,0.02789999999999998,1.2246467991473532e-16,-1.0,0.0,1.0
128,2011-01-06,1,0,1,13,0,4,1,1,0.26,0.2727,0.35,0.1045,12,55,67,Winter,Clear / Few clouds,Clear,Thursday,Jan,2011-01-06 13:00:00,2011,10.66,13.635,35.0,7.0015,0.1791044776119403,0,0,0,Working day,Midday,Mild (10-20C),1,0.012699999999999989,-0.2588190451025208,-0.9659258262890683,0.0,1.0
129,2011-01-06,1,0,1,14,0,4,1,1,0.28,0.2727,0.36,0.1642,11,59,70,Winter,Clear / Few clouds,Clear,Thursday,Jan,2011-01-06 14:00:00,2011,11.48,13.635,36.0,11.0014,0.15714285714285714,0,0,0,Working day,Midday,Mild (10-20C),1,-0.007300000000000029,-0.4999999999999997,-0.8660254037844388,0.0,1.0
130,2011-01-06,1,0,1,15,0,4,1,1,0.28,0.2727,0.36,0.0,8,54,62,Winter,Clear / Few clouds,Clear,Thursday,Jan,2011-01-06 15:00:00,2011,11.48,13.635,36.0,0.0,0.12903225806451613,0,0,0,Working day,Midday,Mild (10-20C),1,-0.007300000000000029,-0.7071067811865471,-0.7071067811865479,0.0,1.0
131,2011-01-06,1,0,1,16,0,4,1,1,0.26,0.2576,0.38,0.1642,12,74,86,Winter,Clear / Few clouds,Clear,Thursday,Jan,2011-01-06 16:00:00,2011,10.66,12.879999999999999,38.0,11.0014,0.13953488372093023,0,1,1,Working day,Evening commute,Mild (10-20C),1,-0.0024000000000000132,-0.8660254037844385,-0.5000000000000004,0.0,1.0
132,2011-01-06,1,0,1,17,0,4,1,1,0.22,0.2273,0.51,0.1642,9,163,172,Winter,Clear / Few clouds,Clear,Thursday,Jan,2011-01-06 17:00:00,2011,9.02,11.365,51.0,11.0014,0.05232558139534884,0,1,1,Working day,Evening commute,Cold (<10C),1,0.007300000000000001,-0.9659258262890683,-0.25881904510252063,0.0,1.0
133,2011-01-06,1,0,1,18,0,4,1,1,0.22,0.2273,0.51,0.1343,5,158,163,Winter,Clear / Few clouds,Clear,Thursday,Jan,2011-01-06 18:00:00,2011,9.02,11.365,51.0,8.9981,0.03067484662576687,0,1,1,Working day,Evening commute,Cold (<10C),1,0.007300000000000001,-1.0,-1.8369701987210297e-16,0.0,1.0
134,2011-01-06,1,0,1,19,0,4,1,1,0.22,0.2576,0.55,0.0896,3,109,112,Winter,Clear / Few clouds,Clear,Thursday,Jan,2011-01-06 19:00:00,2011,9.02,12.879999999999999,55.00000000000001,6.0032,0.026785714285714284,0,0,1,Working day,Evening commute,Cold (<10C),1,0.037599999999999995,-0.9659258262890684,0.2588190451025203,0.0,1.0
135,2011-01-06,1,0,1,20,0,4,1,1,0.2,0.2121,0.51,0.1642,3,66,69,Winter,Clear / Few clouds,Clear,Thursday,Jan,2011-01-06 20:00:00,2011,8.200000000000001,10.605,51.0,11.0014,0.043478260869565216,0,0,0,Working day,Late evening,Cold (<10C),1,0.0121,-0.8660254037844386,0.5000000000000001,0.0,1.0
136,2011-01-06,1,0,1,21,0,4,1,2,0.22,0.2121,0.55,0.2239,0,48,48,Winter,Mist / Cloudy,Cloudy / mist,Thursday,Jan,2011-01-06 21:00:00,2011,9.02,10.605,55.00000000000001,15.001299999999999,0.0,0,0,0,Working day,Late evening,Cold (<10C),2,-0.00789999999999999,-0.7071067811865477,0.7071067811865474,0.0,1.0
137,2011-01-06,1,0,1,22,0,4,1,2,0.22,0.2121,0.51,0.2836,1,51,52,Winter,Mist / Cloudy,Cloudy / mist,Thursday,Jan,2011-01-06 22:00:00,2011,9.02,10.605,51.0,19.0012,0.019230769230769232,0,0,0,Working day,Late evening,Cold (<10C),2,-0.00789999999999999,-0.5000000000000004,0.8660254037844384,0.0,1.0
138,2011-01-06,1,0,1,23,0,4,1,2,0.2,0.197,0.59,0.194,4,19,23,Winter,Mist / Cloudy,Cloudy / mist,Thursday,Jan,2011-01-06 23:00:00,2011,8.200000000000001,9.85,59.0,12.998000000000001,0.17391304347826086,0,0,0,Working day,Late evening,Cold (<10C),2,-0.0030000000000000027,-0.25881904510252157,0.9659258262890681,0.0,1.0
139,2011-01-07,1,0,1,0,0,5,1,2,0.2,0.197,0.64,0.194,4,13,17,Winter,Mist / Cloudy,Cloudy / mist,Friday,Jan,2011-01-07 00:00:00,2011,8.200000000000001,9.85,64.0,12.998000000000001,0.23529411764705882,0,0,0,Working day,Overnight,Cold (<10C),2,-0.0030000000000000027,0.0,1.0,0.0,1.0
140,2011-01-07,1,0,1,1,0,5,1,2,0.2,0.197,0.69,0.2239,2,5,7,Winter,Mist / Cloudy,Cloudy / mist,Friday,Jan,2011-01-07 01:00:00,2011,8.200000000000001,9.85,69.0,15.001299999999999,0.2857142857142857,0,0,0,Working day,Overnight,Cold (<10C),2,-0.0030000000000000027,0.25881904510252074,0.9659258262890683,0.0,1.0
141,2011-01-07,1,0,1,2,0,5,1,2,0.2,0.197,0.69,0.2239,0,1,1,Winter,Mist / Cloudy,Cloudy / mist,Friday,Jan,2011-01-07 02:00:00,2011,8.200000000000001,9.85,69.0,15.001299999999999,0.0,0,0,0,Working day,Overnight,Cold (<10C),2,-0.0030000000000000027,0.49999999999999994,0.8660254037844387,0.0,1.0
142,2011-01-07,1,0,1,4,0,5,1,2,0.2,0.2121,0.69,0.1343,0,1,1,Winter,Mist / Cloudy,Cloudy / mist,Friday,Jan,2011-01-07 04:00:00,2011,8.200000000000001,10.605,69.0,8.9981,0.0,0,0,0,Working day,Overnight,Cold (<10C),2,0.0121,0.8660254037844386,0.5000000000000001,0.0,1.0
143,2011-01-07,1,0,1,5,0,5,1,3,0.22,0.2727,0.55,0.0,0,5,5,Winter,Light rain or snow,Precipitation,Friday,Jan,2011-01-07 05:00:00,2011,9.02,13.635,55.00000000000001,0.0,0.0,0,0,0,Working day,Overnight,Cold (<10C),3,0.0527,0.9659258262890683,0.25881904510252074,0.0,1.0
144,2011-01-07,1,0,1,6,0,5,1,2,0.2,0.2576,0.69,0.0,8,26,34,Winter,Mist / Cloudy,Cloudy / mist,Friday,Jan,2011-01-07 06:00:00,2011,8.200000000000001,12.879999999999999,69.0,0.0,0.23529411764705882,0,0,1,Working day,Morning commute,Cold (<10C),2,0.057599999999999985,1.0,6.123233995736766e-17,0.0,1.0
145,2011-01-07,1,0,1,7,0,5,1,1,0.2,0.2121,0.69,0.1343,8,76,84,Winter,Clear / Few clouds,Clear,Friday,Jan,2011-01-07 07:00:00,2011,8.200000000000001,10.605,69.0,8.9981,0.09523809523809523,0,1,1,Working day,Morning commute,Cold (<10C),1,0.0121,0.9659258262890683,-0.25881904510252063,0.0,1.0
146,2011-01-07,1,0,1,8,0,5,1,1,0.2,0.197,0.51,0.2537,20,190,210,Winter,Clear / Few clouds,Clear,Friday,Jan,2011-01-07 08:00:00,2011,8.200000000000001,9.85,51.0,16.997899999999998,0.09523809523809523,0,1,1,Working day,Morning commute,Cold (<10C),1,-0.0030000000000000027,0.8660254037844387,-0.4999999999999998,0.0,1.0
147,2011-01-07,1,0,1,9,0,5,1,1,0.2,0.1818,0.47,0.2985,9,125,134,Winter,Clear / Few clouds,Clear,Friday,Jan,2011-01-07 09:00:00,2011,8.200000000000001,9.09,47.0,19.999499999999998,0.06716417910447761,0,1,1,Working day,Morning commute,Cold (<10C),1,-0.01820000000000002,0.7071067811865476,-0.7071067811865475,0.0,1.0
148,2011-01-07,1,0,1,10,0,5,1,1,0.22,0.197,0.37,0.3284,16,47,63,Winter,Clear / Few clouds,Clear,Friday,Jan,2011-01-07 10:00:00,2011,9.02,9.85,37.0,22.0028,0.25396825396825395,0,0,0,Working day,Midday,Cold (<10C),1,-0.022999999999999993,0.49999999999999994,-0.8660254037844387,0.0,1.0
